Annotator,Video Name,Category,Scenario Level 1,Scenario Level 2,Ego_X,Ego_Y,Ego_Angle,Other_X,Other_Y,Other_Angle,Target not visible,Ego Emergency Maneuver Required,Unexpected Maneuver,Night or Low Light,Rain/Snow/Fog,Cyclist/Scooter Involved,Pedestrian Involved,Nothing Special Observed,Comment
Nicolás Cutcliffe Sánchez,01004.mp4,near-miss,Driving in Lane,PV stopped,89,144,90,96,54,78.69006752597979,False,False,True,False,False,False,False,False,
Nicolás Cutcliffe Sánchez,01008.mp4,near-miss,Driving in Lane,PV cut-in,165,120,90,128,63,87.27368900609373,False,False,True,True,True,False,False,False,
Nicolás Cutcliffe Sánchez,01011.mp4,near-miss,Turning at intersection,PV Slower / Braking / Stopped,106,143,90,129,61,69.30454926593673,False,False,False,True,False,False,False,False,
Nicolás Cutcliffe Sánchez,01012.mp4,near-miss,Driving in Lane,PV cut-in,165,120,90,127,51,68.19859051364818,False,False,False,True,False,False,False,False,
Nicolás Cutcliffe Sánchez,01013.mp4,near-miss,Driving in Lane,PV cut-in,165,120,90,125,69,77.47119229084849,False,False,True,False,False,False,False,False,
Nicolás Cutcliffe Sánchez,01016.mp4,near-miss,Driving in Lane,PV cut-in,102,159,90,125,74,118.14160123226173,False,False,False,True,False,False,False,False,
Nicolás Cutcliffe Sánchez,01019.mp4,near-miss,Driving in Lane,PV cut-in,165,120,90,85,70,90,True,False,False,False,True,False,False,False,
Nicolás Cutcliffe Sánchez,01020.mp4,near-miss,Driving in Lane,PV cut-in,124,113,90,85,70,82.8749836510982,False,False,False,True,False,False,False,False,Semi-cutin to make the corner radius shalower
Nicolás Cutcliffe Sánchez,01022.mp4,near-miss,Driving in Lane,PV stopped,84,145,90,85,70,90,False,False,False,False,False,False,False,True,
Nicolás Cutcliffe Sánchez,01024.mp4,near-miss,Driving in Lane,PV cut-in,88,155,90,110,67,111.31791227546155,False,False,False,False,False,False,False,True,
Nicolás Cutcliffe Sánchez,01028.mp4,near-miss,Other,Add Comment,82,151,90,85,70,90,False,False,False,False,False,False,False,True,impossible to judge
Nicolás Cutcliffe Sánchez,01031.mp4,near-miss,Leaving Lane,SV @ target lane,165,120,90,85,70,90,True,False,False,False,False,False,False,False,
Nicolás Cutcliffe Sánchez,01033.mp4,near-miss,Driving in Lane,PV cut-in,104,149,90,142,86,106.09081634885217,False,False,True,False,False,False,False,False,
Nicolás Cutcliffe Sánchez,01034.mp4,near-miss,Driving in Lane,PV cut-in,93,80,90,156,87,107.5924245621816,False,False,True,False,False,False,False,False,
Nicolás Cutcliffe Sánchez,01035.mp4,near-miss,Driving in Lane,PV stopped,80,161,90,101,68,114.44395478041653,False,False,False,False,False,False,False,True,
Nicolás Cutcliffe Sánchez,01036.mp4,near-miss,Driving in Lane,PV braking / slower,86,153,90,85,70,90,False,False,False,True,True,False,False,False,
Nicolás Cutcliffe Sánchez,01037.mp4,near-miss,Other,Add Comment,120,148,90,96,68,127.74680538727468,False,False,True,True,True,False,False,False,Vehicle reversing from parking space
Nicolás Cutcliffe Sánchez,01039.mp4,near-miss,Driving in Lane,PV cut-in,94,158,90,117,82,112.24902365721238,False,False,True,False,False,False,False,False,
